ID_Factura,Fecha_Envio,Fecha_Recepcion,Producto,Proveedor,Categoria,Subcategoria,Cantidad,Costo_Unitario,Precio_Presupuesto,Total_Compra,Ciudad_Origen,Region,Almacen_Destino,Dias_en_Transito,Estado_Entrega,Bandera_Incidencia,Nivel_Severidad,Responsable
FAC-3525,24/02/2026,25/02/2026,Granos Especial,Proveedor_Granos_Mon,Abarrotes,Granos,225,21.81,19.03,4907.25,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3526,02/03/2026,03/03/2026,Granos Especial,Proveedor_Granos_Mon,Abarrotes,Granos,203,23.86,24.19,4843.58,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3527,04/03/2026,07/03/2026,Lácteos Especial,Proveedor_Lácteos_Gua,Perecederos,Lácteos,350,101.57,98.74,35549.5,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3528,27/02/2026,01/03/2026,Lácteos Especial,Proveedor_Lácteos_Mon,Perecederos,Lácteos,384,79.98,70.22,30712.32,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3529,14/02/2026,15/02/2026,Lácteos Especial,Proveedor_Lácteos_CDM,Perecederos,Lácteos,360,87.63,79.18,31546.8,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3530,20/02/2026,22/02/2026,Granos Especial,Proveedor_Granos_Gua,Abarrotes,Granos,196,27.88,23.76,5464.48,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3531,29/01/2026,03/02/2026,Res Especial,Proveedor_Res_Mer,Proteínas,Res,70,167.94,175.1,11755.8,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3532,19/01/2026,21/01/2026,Cerdo Especial,Proveedor_Cerdo_Mon,Proteínas,Cerdo,202,148.78,131.71,30053.56,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3533,14/02/2026,15/02/2026,Lácteos Especial,Proveedor_Lácteos_CDM,Perecederos,Lácteos,308,49.67,50.87,15298.36,CDMX,Centro,Almacen Sur,1,Parcial,1,6.0,A. Morales
FAC-3534,22/02/2026,24/02/2026,Granos Especial,Proveedor_Granos_Gua,Abarrotes,Granos,148,17.13,15.9,2535.24,Guadalajara,Occidente,Almacen Central,2,Parcial,1,2.0,A. Morales
FAC-3535,20/01/2026,21/01/2026,Vegetales Especial,Proveedor_Vegetales_Mon,Perecederos,Vegetales,244,30.53,29.17,7449.32,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3536,13/03/2026,14/03/2026,Res Especial,Proveedor_Res_Mon,Proteínas,Res,162,177.14,150.71,28696.68,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3537,17/02/2026,21/02/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,228,560.73,521.73,127846.44,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3538,08/01/2026,10/01/2026,Cerdo Especial,Proveedor_Cerdo_Mon,Proteínas,Cerdo,189,120.46,120.88,22766.94,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3539,02/01/2026,07/01/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,302,541.2,506.55,163442.4,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3540,06/03/2026,12/03/2026,Frutas Especial,Proveedor_Frutas_Mer,Perecederos,Frutas,58,50.49,48.14,2928.42,Merida,Sureste,Almacen Sur,6,Entregado,0,,A. Morales
FAC-3541,30/01/2026,03/02/2026,Lácteos Especial,Proveedor_Lácteos_Mer,Perecederos,Lácteos,230,48.58,44.32,11173.4,Merida,Sureste,Almacen Sur,4,Incidencia,1,3.0,A. Morales
FAC-3542,09/03/2026,12/03/2026,Cerdo Especial,Proveedor_Cerdo_Gua,Proteínas,Cerdo,322,145.78,132.0,46941.16,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3543,13/02/2026,16/02/2026,Granos Especial,Proveedor_Granos_Gua,Abarrotes,Granos,280,18.59,16.94,5205.2,Guadalajara,Occidente,Almacen Central,3,Incidencia,1,5.0,A. Morales
FAC-3544,16/02/2026,19/02/2026,Aceites Especial,Proveedor_Aceites_Gua,Abarrotes,Aceites,22,537.61,518.05,11827.42,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3545,06/01/2026,08/01/2026,Lácteos Especial,Proveedor_Lácteos_Mon,Perecederos,Lácteos,73,78.19,76.14,5707.87,Monterrey,Norte,Almacen Norte,2,Incidencia,1,8.0,A. Morales
FAC-3546,20/02/2026,21/02/2026,Cerdo Especial,Proveedor_Cerdo_CDM,Proteínas,Cerdo,270,125.55,120.73,33898.5,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
FAC-3547,12/01/2026,17/01/2026,Aves Especial,Proveedor_Aves_Mer,Proteínas,Aves,322,92.17,92.37,29678.74,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3548,26/03/2026,29/03/2026,Res Especial,Proveedor_Res_Gua,Proteínas,Res,80,164.46,172.87,13156.8,Guadalajara,Occidente,Almacen Central,3,Rechazado,1,4.0,A. Morales
FAC-3549,26/03/2026,01/04/2026,Vegetales Especial,Proveedor_Vegetales_Mer,Perecederos,Vegetales,70,32.14,29.92,2249.8,Merida,Sureste,Almacen Sur,6,Entregado,0,,A. Morales
FAC-3550,17/02/2026,19/02/2026,Res Especial,Proveedor_Res_Gua,Proteínas,Res,194,165.14,149.7,32037.16,Guadalajara,Occidente,Almacen Central,2,Incidencia,1,7.0,A. Morales
FAC-3551,15/01/2026,16/01/2026,Lácteos Especial,Proveedor_Lácteos_CDM,Perecederos,Lácteos,361,33.06,28.06,11934.66,CDMX,Centro,Almacen Sur,1,Rechazado,1,9.0,A. Morales
FAC-3552,20/01/2026,22/01/2026,Cerdo Especial,Proveedor_Cerdo_CDM,Proteínas,Cerdo,301,155.63,138.01,46844.63,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3553,11/02/2026,13/02/2026,Bebidas Especial,Proveedor_Bebidas_CDM,Abarrotes,Bebidas,355,38.97,39.86,13834.35,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3554,15/01/2026,17/01/2026,Cerdo Especial,Proveedor_Cerdo_Gua,Proteínas,Cerdo,88,143.56,132.45,12633.28,Guadalajara,Occidente,Almacen Central,2,Parcial,1,5.0,A. Morales
FAC-3555,26/03/2026,27/03/2026,Vegetales Especial,Proveedor_Vegetales_Mon,Perecederos,Vegetales,377,21.1,21.97,7954.7,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3556,06/02/2026,08/02/2026,Lácteos Especial,Proveedor_Lácteos_Gua,Perecederos,Lácteos,139,79.47,80.15,11046.33,Guadalajara,Occidente,Almacen Central,2,Rechazado,1,7.0,A. Morales
FAC-3557,11/02/2026,16/02/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,304,519.27,510.72,157858.08,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3558,06/01/2026,08/01/2026,Bebidas Especial,Proveedor_Bebidas_CDM,Abarrotes,Bebidas,149,45.52,43.0,6782.48,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3559,18/02/2026,22/02/2026,Bebidas Especial,Proveedor_Bebidas_Mer,Abarrotes,Bebidas,278,22.93,20.24,6374.54,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3560,03/03/2026,05/03/2026,Bebidas Especial,Proveedor_Bebidas_Gua,Abarrotes,Bebidas,175,42.79,41.99,7488.25,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3561,18/02/2026,22/02/2026,Frutas Especial,Proveedor_Frutas_Mer,Perecederos,Frutas,382,78.89,67.3,30135.98,Merida,Sureste,Almacen Sur,4,Incidencia,1,4.0,A. Morales
FAC-3562,29/01/2026,31/01/2026,Bebidas Especial,Proveedor_Bebidas_Gua,Abarrotes,Bebidas,384,12.91,12.06,4957.44,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3563,17/01/2026,18/01/2026,Vegetales Especial,Proveedor_Vegetales_Mon,Perecederos,Vegetales,25,25.16,26.1,629.0,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3564,25/03/2026,28/03/2026,Bebidas Especial,Proveedor_Bebidas_Gua,Abarrotes,Bebidas,338,25.47,22.1,8608.86,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3565,22/01/2026,24/01/2026,Granos Especial,Proveedor_Granos_CDM,Abarrotes,Granos,191,16.93,17.77,3233.63,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3566,06/03/2026,11/03/2026,Aves Especial,Proveedor_Aves_Mer,Proteínas,Aves,50,94.07,84.04,4703.5,Merida,Sureste,Almacen Sur,5,Parcial,1,1.0,A. Morales
FAC-3567,19/02/2026,21/02/2026,Res Especial,Proveedor_Res_CDM,Proteínas,Res,304,146.27,148.86,44466.08,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3568,22/01/2026,24/01/2026,Frutas Especial,Proveedor_Frutas_Gua,Perecederos,Frutas,383,50.02,44.32,19157.66,Guadalajara,Occidente,Almacen Central,2,Rechazado,1,6.0,A. Morales
FAC-3569,21/02/2026,23/02/2026,Res Especial,Proveedor_Res_CDM,Proteínas,Res,227,154.86,152.4,35153.22,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3570,04/02/2026,06/02/2026,Granos Especial,Proveedor_Granos_Gua,Abarrotes,Granos,76,18.01,17.93,1368.76,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3571,28/01/2026,30/01/2026,Granos Especial,Proveedor_Granos_Gua,Abarrotes,Granos,98,24.21,23.04,2372.58,Guadalajara,Occidente,Almacen Central,2,Incidencia,1,7.0,A. Morales
FAC-3572,03/01/2026,05/01/2026,Lácteos Especial,Proveedor_Lácteos_Mon,Perecederos,Lácteos,396,69.73,60.79,27613.08,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3573,23/03/2026,28/03/2026,Cerdo Especial,Proveedor_Cerdo_Mer,Proteínas,Cerdo,354,151.91,135.75,53776.14,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3574,20/01/2026,26/01/2026,Bebidas Especial,Proveedor_Bebidas_Mer,Abarrotes,Bebidas,272,29.08,26.0,7909.76,Merida,Sureste,Almacen Sur,6,Entregado,0,,A. Morales
FAC-3575,02/03/2026,08/03/2026,Res Especial,Proveedor_Res_Mer,Proteínas,Res,295,181.64,164.67,53583.8,Merida,Sureste,Almacen Sur,6,Entregado,0,,A. Morales
FAC-3576,18/01/2026,24/01/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,119,672.48,591.82,80025.12,Merida,Sureste,Almacen Sur,6,Rechazado,1,9.0,A. Morales
FAC-3577,12/01/2026,14/01/2026,Res Especial,Proveedor_Res_Gua,Proteínas,Res,102,181.2,179.89,18482.4,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3578,09/01/2026,10/01/2026,Cerdo Especial,Proveedor_Cerdo_Mon,Proteínas,Cerdo,139,123.28,118.66,17135.92,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3579,30/01/2026,04/02/2026,Lácteos Especial,Proveedor_Lácteos_Mer,Perecederos,Lácteos,253,60.07,54.15,15197.71,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3580,04/02/2026,07/02/2026,Granos Especial,Proveedor_Granos_Gua,Abarrotes,Granos,70,16.57,16.62,1159.9,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3581,28/02/2026,02/03/2026,Aves Especial,Proveedor_Aves_Gua,Proteínas,Aves,220,96.37,89.18,21201.4,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3582,29/01/2026,01/02/2026,Aves Especial,Proveedor_Aves_Gua,Proteínas,Aves,32,99.0,102.17,3168.0,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3583,16/01/2026,18/01/2026,Aceites Especial,Proveedor_Aceites_Mon,Abarrotes,Aceites,133,700.98,598.64,93230.34,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3584,23/03/2026,26/03/2026,Granos Especial,Proveedor_Granos_Gua,Abarrotes,Granos,346,20.39,20.46,7054.94,Guadalajara,Occidente,Almacen Central,3,Entregado,0,,A. Morales
FAC-3585,16/03/2026,18/03/2026,Granos Especial,Proveedor_Granos_CDM,Abarrotes,Granos,277,16.96,16.34,4697.92,CDMX,Centro,Almacen Sur,2,Entregado,0,,A. Morales
FAC-3586,19/01/2026,20/01/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,45,39.78,38.18,1790.1,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3587,10/01/2026,15/01/2026,Aves Especial,Proveedor_Aves_Mer,Proteínas,Aves,191,102.53,97.03,19583.23,Merida,Sureste,Almacen Sur,5,Entregado,0,,A. Morales
FAC-3588,31/01/2026,04/02/2026,Frutas Especial,Proveedor_Frutas_Mer,Perecederos,Frutas,113,69.44,63.6,7846.72,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3589,07/03/2026,09/03/2026,Vegetales Especial,Proveedor_Vegetales_Mon,Perecederos,Vegetales,328,37.17,37.64,12191.76,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3590,30/01/2026,05/02/2026,Bebidas Especial,Proveedor_Bebidas_Mer,Abarrotes,Bebidas,117,29.31,25.96,3429.27,Merida,Sureste,Almacen Sur,6,Entregado,0,,A. Morales
FAC-3591,22/03/2026,28/03/2026,Lácteos Especial,Proveedor_Lácteos_Mer,Perecederos,Lácteos,310,107.74,95.94,33399.4,Merida,Sureste,Almacen Sur,6,Parcial,1,8.0,A. Morales
FAC-3592,13/03/2026,14/03/2026,Lácteos Especial,Proveedor_Lácteos_Mon,Perecederos,Lácteos,253,134.35,116.94,33990.55,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3593,10/03/2026,12/03/2026,Frutas Especial,Proveedor_Frutas_Mon,Perecederos,Frutas,205,59.23,54.32,12142.15,Monterrey,Norte,Almacen Norte,2,Parcial,1,6.0,A. Morales
FAC-3594,24/01/2026,25/01/2026,Lácteos Especial,Proveedor_Lácteos_Mon,Perecederos,Lácteos,96,70.11,72.57,6730.56,Monterrey,Norte,Almacen Norte,1,Entregado,0,,A. Morales
FAC-3595,30/01/2026,03/02/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,247,473.99,450.7,117075.53,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3596,27/01/2026,29/01/2026,Aves Especial,Proveedor_Aves_Mon,Proteínas,Aves,246,110.17,108.54,27101.82,Monterrey,Norte,Almacen Norte,2,Entregado,0,,A. Morales
FAC-3597,07/01/2026,11/01/2026,Aceites Especial,Proveedor_Aceites_Mer,Abarrotes,Aceites,379,689.55,609.13,261339.45,Merida,Sureste,Almacen Sur,4,Entregado,0,,A. Morales
FAC-3598,06/01/2026,08/01/2026,Frutas Especial,Proveedor_Frutas_Gua,Perecederos,Frutas,212,49.22,46.28,10434.64,Guadalajara,Occidente,Almacen Central,2,Entregado,0,,A. Morales
FAC-3599,24/02/2026,25/02/2026,Cerdo Especial,Proveedor_Cerdo_CDM,Proteínas,Cerdo,154,138.54,124.75,21335.16,CDMX,Centro,Almacen Sur,1,Entregado,0,,A. Morales
